waktu,id,username,teks
2021-10-08 15:22:10,1446496147057434624,Shopee.co.id/adevelina,b'@darjofess vaksin sinovac ke2 di aku lebih sakit. jarumnya nujes lgsg mak cleng..\nkemengnya jg lebih lama 3harian\xe2\x80\xa6 https://t.co/NvJN8jkfzW'
2021-10-08 15:21:52,1446496068657508352,Pichiiᵛᵏ 🍑,"b'@euphonery Iyaa atuh gabole sinovac ama moderna tu beda dosis, gabole beda2. sinovac aja kalo dah 2x boleh nanti ke\xe2\x80\xa6 https://t.co/jziXL9xk95'"
2021-10-08 15:21:17,1446495924696408065,michi ajah,"b'@yangbikinkangen Gaa bisa bayangin, akuu vaksin sinovac aja dah sambat buk\xf0\x9f\x98\xad'"
2021-10-08 15:20:39,1446495766323752965,ʀ ᴀ ɴ ɪ 🍀,b'@yangbikinkangen Nafsu makan jadi lebih bar-bar gak buk? Soalnya aku pake sinovac jd pengen makan mulu\xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8'
2021-10-08 15:19:58,1446495590892781570,15°,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 15:19:38,1446495509372276737,Cretae💫 Mimi day 🐣,"b'@peachuwwuuu Engga beda dosis kok. Maksudnya kan udah vaksin sinovac sampe dosis 2 nih, kalo selang beberapa bulan\xe2\x80\xa6 https://t.co/DBhoMyxRJ8'"
2021-10-08 15:15:24,1446494443847127042,bi,"b'. Sinovac 1 &amp; 2 sih gaada , tp booster moderna hareudang 3 hari https://t.co/3AHBYtjbF9'"
2021-10-08 15:14:52,1446494309511958531,🅷🆄🅼ⓐⓓⓐ,b'@killerfrosttttt Wkwkwk udah diduluan Paracetamol dong\n\nAku pake sinovac huhu siap siap dosis ketiga aja'
2021-10-08 15:06:12,1446492127597248517,reanne the kid,b'@obipages mskut aing teh sinovac pfizer atau apa'
2021-10-08 15:04:02,1446491583432429570,Inay►,b'RT @CNNIndonesia: Efikasi Sinovac Turun Jadi 50 Persen Setelah Enam Bulan https://t.co/omvePC4xo2'
2021-10-08 15:03:45,1446491509776289796,"ㅡ ΥΟΝ , ㅛ.","b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 15:03:37,1446491477643698280,arisa,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 15:02:18,1446491147300343822,Sari🍒,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 15:02:18,1446491146415312898,Cinta||rest||,"b'Alhamdulillah 2 dosis nggak,apa karena sinovac jdi efeknya gak terlalu ngaruh mungkin ya\nhttps://t.co/zQ34npSRkI'"
2021-10-08 15:01:03,1446490833453129728,별이빛나는밤에 | Gyu~🐧,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 15:00:58,1446490811944693765,҂ 𝘢𝘮𝘦𝘯𝘨,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:56:32,1446489696230535171,INA GO|TF WON JASA CO SLOW TILL 6 OCT,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:56:16,1446489629863997440,Natasya (나타샤) | Ricnamcho,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:52:28,1446488671423664133,INDRA,"b'Sinovac jangan sok keras , Moderna nih bos senggol dong #KASIHGEMBREGES'"
2021-10-08 14:52:22,1446488644945006594,Shanez Pricillia,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:51:10,1446488346650288132,ElokFadilah11,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:46:56,1446487277958426628,수 💙❤,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:44:01,1446486546513682433,DARJOFESS | Open DM,b'sdf! guys vaksin dosis 2 sinovac sakit ngga? aku beso mau vaksin tp takuuut soalnya yg pertama ga kerasa samsek'
2021-10-08 14:37:06,1446484805839773698,nhaa💃,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:31:43,1446483450643419141,chika✨,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:31:24,1446483372188921861,icaa 🧚🏻‍♀️🍋,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:28:07,1446482543784587271,Lzr_rds,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:27:19,1446482341577121796,Raban Cilik,b'@dimaswongso Dikei sinovac malah aman \xf0\x9f\xa4\xa3'
2021-10-08 14:26:02,1446482020654325789,lovefish🐬,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:25:36,1446481908880195585,yuliana 🏴,b'RT @wanfarlee95: Khalids ni rupanya dia menentang vaksin mRNA je.\n\nLah pundek ni tak tahu ke Sinovac pakai inactivated virus dan AstraZenec\xe2\x80\xa6'
2021-10-08 14:24:27,1446481620223987718,🐾,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:22:16,1446481073450328069,💎,b'pake sinovac bisa ga yah :/ https://t.co/iqXrvdddrS'
2021-10-08 14:15:06,1446479266493853699,akunambis²²,"b'@schfess Kurang tahu nder, sekolah ku pake sinovac'"
2021-10-08 14:12:31,1446478616255098883,Ilalang,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:11:25,1446478339493941255,Anuar Firdaus,"b'RT @bellakhann: Kawan aku si eno, Positif covid\xe2\x80\xa6 Dah complete second dose sinovac almost a month. Symptoms dia sehari je demam, sakit tekak\xe2\x80\xa6'"
2021-10-08 14:09:58,1446477976221077513,𝐞𝐫𝐥𝐢𝐧𝐚 🪐🌏,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:08:00,1446477480177463301,as,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:06:21,1446477066770149377,Tiw!! || semi hiatus~,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:04:11,1446476522529853453,nhu,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:01:34,1446475864124755974,pipit,b'RT @JKJAVMY: #SingkapanPICK #ThrowbackPICK YB Khairy Jamaluddin menjadi individu pertama yang menerima suntikan vaksin CoronaVac dari Sinov\xe2\x80\xa6'
2021-10-08 14:01:17,1446475792007909389,리안,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 14:00:48,1446475669832036361,S J F E 💙,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:59:06,1446475242797342725,은박자 '미스터 스플 트로트',"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:58:58,1446475209351917569,김영래,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:58:53,1446475185268289538,우주대스타,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:57:29,1446474832862871557,Kims || Bukan dukun,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:57:00,1446474715279679500,Y,"b'@NajibMhmudi Mksud aku, vaksin moderna apa sinovac getoo'"
2021-10-08 13:56:56,1446474697181261824,Al_ELFishy,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:56:48,1446474663236804613,ㄹxㄴ🌷,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:56:48,1446474661970075651,Aishahaha,"b'@miaazainudin @NengPoji Yg bagitau tu, tadi dia baru pi walk in utk 2nd dose sinovac. Saya pun taktau jauh ka tak https://t.co/bDy4RXkCMv'"
2021-10-08 13:56:47,1446474658505576453,REN🌸,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:55:32,1446474345161756676,飢渴的 YAZID 🏴,b'RT @wanfarlee95: Khalids ni rupanya dia menentang vaksin mRNA je.\n\nLah pundek ni tak tahu ke Sinovac pakai inactivated virus dan AstraZenec\xe2\x80\xa6'
2021-10-08 13:54:45,1446474147677106177,𝓡𝓸𝓶𝓭𝓱𝓸𝓷𝓲 𝓦𝓚,"b'RT @kompascom: Peneliti menyebut, baik Sinovac maupun Zifivax sudah melewati proses yang halal. https://t.co/ESeGZBg83e'"
2021-10-08 13:53:12,1446473755841253380,detikHealth,"b'Chili mengumumkan hasil studi terkait dosis booster Covid-19 menggunakan vaksin Sinovac, Pfizer, dan AstraZeneca. S\xe2\x80\xa6 https://t.co/RcJ6FAQHCV'"
2021-10-08 13:52:08,1446473489620234247,Wahyu Triasmoro,b'@imam_bepe @Araghutama Sinovac ga ada efeksamping blas. Pertama Cm ngantuk sebentar yg kedua nafsu makan bertambah..'
2021-10-08 13:50:40,1446473121494548485,PotatoSayLawan 🏴,b'RT @wanfarlee95: Khalids ni rupanya dia menentang vaksin mRNA je.\n\nLah pundek ni tak tahu ke Sinovac pakai inactivated virus dan AstraZenec\xe2\x80\xa6'
2021-10-08 13:49:13,1446472756103573505,YouTube: Samuel Evan Official,"b'RT @kompascom: Peneliti menyebut, baik Sinovac maupun Zifivax sudah melewati proses yang halal. https://t.co/ESeGZBg83e'"
2021-10-08 13:49:03,1446472710826070017,Kompas.com,"b'Peneliti menyebut, baik Sinovac maupun Zifivax sudah melewati proses yang halal. https://t.co/ESeGZBg83e'"
2021-10-08 13:48:01,1446472452138172416,나나,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:44:27,1446471556331294725,ni.,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:44:15,1446471503218823171,"Tri Ayu Yulianawati, S.TP","b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:43:58,1446471431873724421,baby ngepet 🌃,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:42:24,1446471040473829382,Partai Gerindra,"b'Di tempat yang sama, Ketua DPC Gerindra Kota Makassar, Erick Horas mengatakan, pihaknya mendapat bantuan vaksin dar\xe2\x80\xa6 https://t.co/QFarkmWXwu'"
2021-10-08 13:37:14,1446469737723031552,lala –suka jb jb💗,b'@winyuqi gapapaa gasakitt kalau sinovac'
2021-10-08 13:36:41,1446469598820241415,Lee_Mirli,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:36:13,1446469481534943238,lim.,b'Mbak lim udah dapet 2 dosis sinovac lhoo binn \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0 https://t.co/3q1xMF2dsn'
2021-10-08 13:32:28,1446468540840566790,Thathit Bimo,b'@n0bii Moderna atau Sinovac neng ?'
2021-10-08 13:31:51,1446468383545851909,️️ ️️️️️️cc,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:24:52,1446466627810123776,ʟᴀᴠ ♡ | semi-ia 👩‍💻,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:24:32,1446466543936622593,StevAlgvn,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:23:31,1446466287136247810,Base Kota & Kab. Tegal,b'Aku pas vaksin dosis pertama agsts dapet astra dan dosis ke 2nya oktober tapi akhir bulan. Tpi akhir bulan mau ada\xe2\x80\xa6 https://t.co/W7cYrYqqYV'
2021-10-08 13:22:55,1446466134497120258,🐥Giii 🍒,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:22:39,1446466068592017408,게🖤💎,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:20:07,1446465432987209729,DPW PKB JAWA TIMUR,"b'Bagi kalian yang belum vaksin, #PKBjatim mengadakan Vaksin Indonesia Bangkit (Sinovac Dosis 1)\nuntuk pendaftaran da\xe2\x80\xa6 https://t.co/c8BbjLbnCo'"
2021-10-08 13:18:00,1446464899165478917,Nurul🌷,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:16:47,1446464593824411658,anna mardiyah,b'@ehhrico_ @PRFMnews @infobdg @infocmh @RadioElshinta @rsprotinsulu untuk yg sudah vaksin dosis 1 sinovac. dosis 2 nya sinovac lagi yaa.'
2021-10-08 13:14:39,1446464054306824195,델레,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:13:45,1446463827319541768,Nggar,"b'@jinyukieusokie Enggak kak, paling ngantuk aja \xf0\x9f\x98\x85\nAku yang sinovac soalnya, bukan moderna.'"
2021-10-08 13:13:16,1446463707991592962,Devi Tyas Kusuma,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:12:35,1446463536549404676,Mayyy,"b'@NajibMhmudi Aku jenis sinovac, yg kedua efek ngantuk dan laparrrrr saja\xf0\x9f\x98\x86'"
2021-10-08 13:11:27,1446463251726753793,𝘴𝘺𝘢,"b'@annamardiyah @PRFMnews @infobdg @infocmh @RadioElshinta @rsprotinsulu Maaf teh mau tanya, tadi saya daftar buat ha\xe2\x80\xa6 https://t.co/2otJtsOzmn'"
2021-10-08 13:08:20,1446462467547152387,Dian K. 려욱's 공주,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 13:07:10,1446462173962702869,Septian,b'Pilih moderna atau sinovac? Alasannya? \xe2\x80\x94 Pilih yg jarumnya gak sakit dan sertifikat langsung jadi. https://t.co/XucbqBITj9'
2021-10-08 13:03:05,1446461145632559110,𝒑𝒊 / ia,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 12:59:51,1446460329735573504,Chrissy,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 12:59:16,1446460182238662665,neng ai≮,b'@sajamawar_ Eh tapi boleh gasih. Udah vaksin sinovac terus vaksin lagi astra'
2021-10-08 12:57:31,1446459745112449024,SSforme,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 12:53:51,1446458821719724039,jasminemalika,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 12:53:40,1446458776047915015,Liew Sy Chern,b'@APTBTI @JKJAVMY Klinik Kesihatan Kuala Lumpur:\nPfizer for dos 1 and 2\nSinovac and AZ- Dose 2 only'
2021-10-08 12:53:23,1446458703863959567,ugi,b'@NajibMhmudi Efeknya cuma sakit ditangan selebihnya tidak ada...btw aku vaksinnya sinovac'
2021-10-08 12:52:23,1446458452524535822,phantom pain/Beautiful night ✨✨,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
2021-10-08 12:51:13,1446458160261206017,Rere,b'Klan sinovac kemana2 msh ribet yaa\xf0\x9f\xa4\xa3 https://t.co/zJn301Ilop'
2021-10-08 12:50:59,1446458100324597762,GUE SEBEL SAMA PEMIMPIN TUKANG BO'ONG DAN NGIBUL,b'RT @evalez_fr: Influencer vaksin disini mungkin berhenti ngeGas jika CEO Sinovac udh berbicara hal yg sama \xf0\x9f\x98\x81'
2021-10-08 12:49:54,1446457828118458374,Yui 🍃🍂,"b'RT @elfindonesiacom: [SUPER JUNIOR 16th DEBUT ANNIVERSARY: B16 INSPIRATION]\n\nVaksin Massal\n\n\xf0\x9f\x93\x86 Sabtu, 16 Oktober 2021\n\xe2\x8f\xb0 8 sampai 12 siang\n\xf0\x9f\x92\x89\xe2\x80\xa6'"
